census_tract_fips,population_total,population_under_18,pct_white,pct_black,pct_asian,pct_other,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_other_nh,median_income,median_income_2010_adj,pct_poverty,pct_poverty_under_18,pct_assisted_income,pct_no_hs,pct_hs,pct_bach,pct_higher_than_bach,pct_hs_dropout,pct_female_hh,pct_single_parent,pct_unemployed,pct_vacant_housing,pct_owner_occupied,median_rent,median_rent_2010_adj,median_home_value,median_home_value_2010_adj,area_m2
01073012102,71,22,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,42,42,0,100,0,0,0,0,NA,NA,0,0,100,NA,NA,NA,NA,17110710
010730122,2067,602,92,8,0,0,NA,NA,NA,NA,NA,NA,NA,18,11,4,73,25,1,1,42,NA,NA,1,3,67,NA,NA,NA,NA,114527599
01073012301,7852,2757,93,7,0,0,98,NA,NA,NA,NA,NA,NA,6,6,2,52,45,3,1,17,NA,NA,2,2,87,NA,NA,NA,NA,48000027
01073012302,1480,551,76,24,0,0,0,NA,NA,NA,NA,NA,NA,31,32,5,73,26,1,1,31,NA,NA,2,3,85,NA,NA,NA,NA,150773056
010730124,8597,2940,90,10,0,0,89,NA,NA,NA,NA,NA,NA,7,7,1,49,46,3,2,14,NA,NA,2,3,86,NA,NA,NA,NA,50878490
010730125,6421,2366,54,46,0,0,100,NA,NA,NA,NA,NA,NA,22,22,6,68,31,1,0,16,NA,NA,2,4,81,NA,NA,NA,NA,26326699
010730126,4598,1459,85,15,0,0,0,NA,NA,NA,NA,NA,NA,13,11,3,62,33,3,2,30,NA,NA,3,2,78,NA,NA,NA,NA,30007065
01073012701,2519,877,92,8,0,0,100,NA,NA,NA,NA,NA,NA,15,15,2,57,31,8,4,37,NA,NA,3,4,79,NA,NA,NA,NA,22989337
01073012702,887,290,89,11,0,0,100,NA,NA,NA,NA,NA,NA,8,4,3,59,39,1,0,10,NA,NA,1,5,82,NA,NA,NA,NA,57365621
01073012801,5750,2105,100,0,0,0,0,NA,NA,NA,NA,NA,NA,6,5,2,38,43,13,7,20,NA,NA,1,3,75,NA,NA,NA,NA,30646727
01073012802,26,12,66,34,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,0,0,0,0,NA,NA,0,0,38,NA,NA,NA,NA,31691770
010730129,18849,6527,100,0,0,0,40,NA,NA,NA,NA,NA,NA,4,3,1,16,51,23,10,6,NA,NA,1,3,78,NA,NA,NA,NA,53026275
010730130,6355,2674,4,96,0,0,97,NA,NA,NA,NA,NA,NA,24,24,6,58,31,8,3,12,NA,NA,3,3,86,NA,NA,NA,NA,22466067
010730131,4459,1730,6,94,0,0,100,NA,NA,NA,NA,NA,NA,32,32,6,68,28,3,1,15,NA,NA,3,4,79,NA,NA,NA,NA,6018099
010730132,3465,1104,100,0,0,0,100,NA,NA,NA,NA,NA,NA,7,5,3,51,46,3,0,7,NA,NA,2,2,87,NA,NA,NA,NA,2854038
010730133,4873,1952,16,84,0,0,NA,NA,NA,NA,NA,NA,NA,24,25,7,70,26,3,1,13,NA,NA,3,3,77,NA,NA,NA,NA,3144193
010730134,3093,1044,97,2,0,0,100,NA,NA,NA,NA,NA,NA,5,6,1,48,47,2,3,22,NA,NA,1,3,82,NA,NA,NA,NA,4592463
010730135,97,40,11,89,0,0,NA,NA,NA,NA,NA,NA,NA,42,40,0,75,25,0,0,0,NA,NA,0,0,86,NA,NA,NA,NA,5681895
010730136,3956,1634,17,83,0,0,66,NA,NA,NA,NA,NA,NA,30,32,6,67,30,3,1,14,NA,NA,3,5,71,NA,NA,NA,NA,3816301
010730137,3364,1156,40,60,0,0,0,NA,NA,NA,NA,NA,NA,20,22,7,72,24,2,2,31,NA,NA,2,5,72,NA,NA,NA,NA,1891392
010730138,4903,2198,25,75,0,0,87,NA,NA,NA,NA,NA,NA,24,28,7,74,23,2,1,17,NA,NA,5,4,77,NA,NA,NA,NA,6626275
010730139,7409,2830,58,42,0,0,100,NA,NA,NA,NA,NA,NA,13,11,3,63,34,3,0,13,NA,NA,1,2,84,NA,NA,NA,NA,19126254
010730140,7062,2505,86,14,0,0,100,NA,NA,NA,NA,NA,NA,10,10,3,54,43,2,1,15,NA,NA,2,4,84,NA,NA,NA,NA,92752390
01073014101,3748,1355,54,46,0,0,NA,NA,NA,NA,NA,NA,NA,14,13,5,56,38,5,1,10,NA,NA,2,3,81,NA,NA,NA,NA,50011084
01073014102,3272,1214,79,21,0,0,83,NA,NA,NA,NA,NA,NA,20,18,7,75,23,2,1,12,NA,NA,1,11,72,NA,NA,NA,NA,369398091
01073014201,5024,1852,93,7,0,0,39,NA,NA,NA,NA,NA,NA,11,9,3,58,40,2,1,14,NA,NA,2,3,85,NA,NA,NA,NA,73546794
01073014202,749,302,99,0,1,0,100,NA,NA,NA,NA,NA,NA,12,10,0,67,33,0,0,7,NA,NA,3,7,84,NA,NA,NA,NA,59399025
010730143,6806,2688,60,40,0,0,100,NA,NA,NA,NA,NA,NA,17,19,6,72,26,1,1,24,NA,NA,3,5,81,NA,NA,NA,NA,65447075
010730144,16145,6158,100,0,0,0,62,NA,NA,NA,NA,NA,NA,3,3,0,16,54,22,9,5,NA,NA,1,2,93,NA,NA,NA,NA,60184752
010770101,1752,447,70,30,0,0,NA,NA,NA,NA,NA,NA,NA,33,27,10,71,23,5,1,43,NA,NA,4,5,62,NA,NA,NA,NA,7355836
010770102,1963,544,82,18,0,0,NA,NA,NA,NA,NA,NA,NA,11,8,2,31,44,14,10,6,NA,NA,1,5,68,NA,NA,NA,NA,4097146
010770103,3697,1605,9,91,0,0,NA,NA,NA,NA,NA,NA,NA,49,52,12,84,14,1,0,36,NA,NA,4,4,48,NA,NA,NA,NA,2277643
010770104,3135,847,94,6,0,0,0,NA,NA,NA,NA,NA,NA,9,6,3,34,46,16,4,14,NA,NA,2,4,66,NA,NA,NA,NA,5614550
010770105,904,19,99,1,0,0,NA,NA,NA,NA,NA,NA,NA,20,20,1,0,0,50,50,0,NA,NA,1,3,0,NA,NA,NA,NA,370911
010770106,3207,695,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,8,1,45,42,10,4,19,NA,NA,2,6,52,NA,NA,NA,NA,1949807
010770107,3121,1199,96,4,0,0,NA,NA,NA,NA,NA,NA,NA,38,40,9,87,12,0,0,32,NA,NA,4,5,62,NA,NA,NA,NA,3533838
010770108,5094,2000,94,6,0,0,100,NA,NA,NA,NA,NA,NA,13,13,2,61,35,2,1,15,NA,NA,3,4,80,NA,NA,NA,NA,11949559
010770109,4454,1585,99,0,0,0,51,NA,NA,NA,NA,NA,NA,4,3,1,26,55,13,7,5,NA,NA,2,2,88,NA,NA,NA,NA,9862814
010770110,5447,1922,94,6,0,0,58,NA,NA,NA,NA,NA,NA,9,9,2,38,50,10,2,13,NA,NA,3,4,83,NA,NA,NA,NA,4941093
010770111,4588,1935,99,1,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,2,34,51,9,6,20,NA,NA,3,5,87,NA,NA,NA,NA,27159673
010770112,3755,1455,72,28,0,0,NA,NA,NA,NA,NA,NA,NA,37,41,8,71,26,2,1,26,NA,NA,3,9,67,NA,NA,NA,NA,276842883
010770113,1492,533,98,2,0,0,NA,NA,NA,NA,NA,NA,NA,29,24,9,69,28,1,2,47,NA,NA,5,20,75,NA,NA,NA,NA,356291998
010770114,4205,1624,96,4,0,0,NA,NA,NA,NA,NA,NA,NA,25,23,5,69,27,3,2,24,NA,NA,4,8,73,NA,NA,NA,NA,217457633
010770115,4992,1935,97,3,0,0,98,NA,NA,NA,NA,NA,NA,13,11,3,54,40,5,1,14,NA,NA,4,9,79,NA,NA,NA,NA,184323161
010770116,7436,2621,97,3,0,0,0,NA,NA,NA,NA,NA,NA,18,15,4,60,35,3,1,19,NA,NA,2,7,81,NA,NA,NA,NA,286151044
010770117,2996,993,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,15,6,73,26,1,0,8,NA,NA,2,6,80,NA,NA,NA,NA,144554954
010770118,5873,1996,93,6,0,0,81,NA,NA,NA,NA,NA,NA,25,23,4,68,28,3,1,21,NA,NA,1,7,78,NA,NA,NA,NA,316925557
010830201,4798,1737,98,2,0,0,NA,NA,NA,NA,NA,NA,NA,20,16,6,71,26,2,1,22,NA,NA,3,5,67,NA,NA,NA,NA,180646007
010830202,4978,1912,89,11,0,0,0,NA,NA,NA,NA,NA,NA,24,26,8,65,31,3,1,42,NA,NA,2,6,70,NA,NA,NA,NA,224215379
010830203,2251,817,96,4,0,0,NA,NA,NA,NA,NA,NA,NA,33,36,10,76,22,1,0,31,NA,NA,2,6,69,NA,NA,NA,NA,249558675
010830204,4869,1918,90,10,0,0,0,NA,NA,NA,NA,NA,NA,23,22,5,62,34,2,1,19,NA,NA,3,4,69,NA,NA,NA,NA,250550160
010830205,2915,986,66,34,0,0,NA,NA,NA,NA,NA,NA,NA,18,23,12,55,34,9,3,23,NA,NA,2,3,63,NA,NA,NA,NA,4669831
010830206,4781,1592,96,4,0,0,NA,NA,NA,NA,NA,NA,NA,14,8,7,58,33,6,3,32,NA,NA,3,3,58,NA,NA,NA,NA,10366249
010830207,1705,371,96,4,0,0,NA,NA,NA,NA,NA,NA,NA,18,18,2,62,26,6,6,11,NA,NA,3,5,52,NA,NA,NA,NA,9152815
010830208,3241,1264,91,9,0,0,NA,NA,NA,NA,NA,NA,NA,24,22,3,62,35,3,0,25,NA,NA,2,7,77,NA,NA,NA,NA,121712993
010830209,2756,973,93,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,2,30,51,14,6,8,NA,NA,0,4,69,NA,NA,NA,NA,16083082
010830210,2223,855,45,55,0,0,50,NA,NA,NA,NA,NA,NA,24,25,9,69,26,4,1,26,NA,NA,2,5,67,NA,NA,NA,NA,5351801
010830211,3671,1490,71,28,0,0,0,NA,NA,NA,NA,NA,NA,22,21,6,63,32,3,2,25,NA,NA,4,4,67,NA,NA,NA,NA,236275538
010830212,3511,1646,47,53,0,0,0,NA,NA,NA,NA,NA,NA,45,50,8,77,20,3,1,40,NA,NA,3,7,50,NA,NA,NA,NA,263760764
010890001,498,65,81,19,0,0,NA,NA,NA,NA,NA,NA,NA,13,36,0,52,34,5,9,44,NA,NA,2,41,27,NA,NA,NA,NA,885462
01089000201,2563,423,1,99,0,0,77,NA,NA,NA,NA,NA,NA,5,4,3,39,22,20,20,1,NA,NA,4,8,74,NA,NA,NA,NA,7472594
01089000202,3018,1301,90,10,0,0,0,NA,NA,NA,NA,NA,NA,7,6,1,35,50,12,3,14,NA,NA,3,6,76,NA,NA,NA,NA,5476977
01089000301,5642,2525,83,17,0,0,0,NA,NA,NA,NA,NA,NA,8,7,2,34,53,9,3,16,NA,NA,2,9,87,NA,NA,NA,NA,3716827
01089000302,4281,1980,77,22,0,0,0,NA,NA,NA,NA,NA,NA,8,9,0,30,55,12,3,15,NA,NA,2,6,92,NA,NA,NA,NA,3887736
01089000401,782,373,81,18,0,0,51,NA,NA,NA,NA,NA,NA,7,8,1,26,54,18,2,26,NA,NA,3,6,89,NA,NA,NA,NA,15819023
01089000402,3111,1459,73,26,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,26,57,11,6,13,NA,NA,2,8,92,NA,NA,NA,NA,20650589
01089000501,2654,1268,95,5,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,11,60,21,8,4,NA,NA,1,3,88,NA,NA,NA,NA,2716806
01089000502,2997,1376,82,17,0,0,13,NA,NA,NA,NA,NA,NA,7,7,1,24,63,9,4,21,NA,NA,3,7,90,NA,NA,NA,NA,1991846
01089000503,2659,1207,88,11,0,0,69,NA,NA,NA,NA,NA,NA,2,3,0,15,61,19,4,15,NA,NA,5,3,88,NA,NA,NA,NA,1674798
01089000601,2365,1055,96,3,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,13,63,17,7,6,NA,NA,2,3,84,NA,NA,NA,NA,1555483
01089000602,3182,1437,93,6,1,0,0,NA,NA,NA,NA,NA,NA,5,4,0,17,62,16,6,13,NA,NA,2,4,86,NA,NA,NA,NA,1641765
01089000701,3977,1751,87,12,0,0,58,NA,NA,NA,NA,NA,NA,9,7,1,22,56,16,6,12,NA,NA,4,7,73,NA,NA,NA,NA,2677531
01089000702,2041,824,94,6,0,0,26,NA,NA,NA,NA,NA,NA,7,6,0,30,60,8,2,30,NA,NA,3,4,74,NA,NA,NA,NA,3101618
010890008,3022,1047,89,10,0,0,NA,NA,NA,NA,NA,NA,NA,7,7,1,49,39,8,4,24,NA,NA,3,8,52,NA,NA,NA,NA,2248760
01089000901,4444,1814,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,20,60,16,4,7,NA,NA,2,2,89,NA,NA,NA,NA,9863604
01089000902,2202,765,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,24,58,13,5,14,NA,NA,2,4,65,NA,NA,NA,NA,1917807
010890010,4970,1292,96,4,0,0,44,NA,NA,NA,NA,NA,NA,12,11,3,63,32,4,1,17,NA,NA,3,9,53,NA,NA,NA,NA,2392973
010890011,2540,939,86,14,0,0,NA,NA,NA,NA,NA,NA,NA,37,44,10,85,13,1,1,38,NA,NA,5,12,38,NA,NA,NA,NA,2709397
010890012,6210,2679,13,86,0,0,NA,NA,NA,NA,NA,NA,NA,48,53,12,77,18,3,2,40,NA,NA,2,5,39,NA,NA,NA,NA,2842334
010890013,3297,1305,77,22,0,0,0,NA,NA,NA,NA,NA,NA,11,13,1,21,49,20,10,6,NA,NA,5,18,65,NA,NA,NA,NA,4779208
010890014,3293,1370,96,3,1,0,14,NA,NA,NA,NA,NA,NA,7,6,0,13,53,23,10,14,NA,NA,2,4,65,NA,NA,NA,NA,25353835
010890015,4540,1740,98,1,1,0,8,NA,NA,NA,NA,NA,NA,6,6,0,23,57,12,7,12,NA,NA,3,7,74,NA,NA,NA,NA,4967906
010890016,1651,565,14,86,0,0,NA,NA,NA,NA,NA,NA,NA,56,63,11,78,17,2,3,26,NA,NA,6,6,23,NA,NA,NA,NA,1500881
010890017,3766,1088,99,0,0,0,87,NA,NA,NA,NA,NA,NA,9,8,1,24,43,19,13,16,NA,NA,1,10,64,NA,NA,NA,NA,3106468
01089001801,3046,1253,100,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,0,4,50,30,16,8,NA,NA,2,2,95,NA,NA,NA,NA,4116175
01089001802,1482,619,100,0,0,0,0,NA,NA,NA,NA,NA,NA,1,2,0,10,48,29,14,0,NA,NA,2,3,81,NA,NA,NA,NA,6907862
01089001901,2605,993,99,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,10,52,26,12,4,NA,NA,1,6,85,NA,NA,NA,NA,6186095
01089001902,813,375,100,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,4,53,29,15,0,NA,NA,1,2,99,NA,NA,NA,NA,10442711
01089001903,2046,861,98,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,7,37,33,23,2,NA,NA,1,3,95,NA,NA,NA,NA,4748157
010890020,3089,828,100,0,0,0,0,NA,NA,NA,NA,NA,NA,4,3,1,27,57,13,3,22,NA,NA,2,4,76,NA,NA,NA,NA,2268499
010890021,6109,2149,80,19,0,0,0,NA,NA,NA,NA,NA,NA,28,31,8,74,23,2,2,38,NA,NA,5,11,30,NA,NA,NA,NA,3307848
010890022,2513,748,99,0,0,0,0,NA,NA,NA,NA,NA,NA,8,9,1,42,49,7,1,18,NA,NA,3,5,58,NA,NA,NA,NA,1714939
010890023,6739,2384,98,1,1,0,46,NA,NA,NA,NA,NA,NA,6,6,1,35,52,11,2,11,NA,NA,3,6,56,NA,NA,NA,NA,2639545
010890024,3853,1422,96,3,1,0,60,NA,NA,NA,NA,NA,NA,7,7,1,30,60,8,3,20,NA,NA,2,8,59,NA,NA,NA,NA,2656001
01089002501,1973,594,99,1,0,0,100,NA,NA,NA,NA,NA,NA,9,11,1,40,50,9,1,36,NA,NA,4,5,64,NA,NA,NA,NA,5197149
01089002502,1611,574,87,13,0,0,0,NA,NA,NA,NA,NA,NA,10,10,2,25,53,15,7,29,NA,NA,3,8,42,NA,NA,NA,NA,6095307
010890026,5260,1991,99,0,0,0,21,NA,NA,NA,NA,NA,NA,3,3,1,12,48,29,10,6,NA,NA,2,4,58,NA,NA,NA,NA,4130939
01089002701,2536,1107,98,1,0,0,0,NA,NA,NA,NA,NA,NA,3,3,1,4,43,39,14,4,NA,NA,3,0,93,NA,NA,NA,NA,3731014
01089002702,4655,2060,99,1,0,0,40,NA,NA,NA,NA,NA,NA,2,1,0,10,46,31,14,2,NA,NA,1,3,89,NA,NA,NA,NA,12244996
01089002801,2930,1193,99,0,0,0,43,NA,NA,NA,NA,NA,NA,1,1,0,5,54,28,13,3,NA,NA,1,1,74,NA,NA,NA,NA,7370814
01089002802,1277,525,99,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,2,14,64,19,3,21,NA,NA,2,5,87,NA,NA,NA,NA,12044863
01089002901,4742,2172,99,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,9,51,30,10,2,NA,NA,2,3,94,NA,NA,NA,NA,9512025
01089002902,2218,1066,96,4,0,0,29,NA,NA,NA,NA,NA,NA,4,4,1,14,51,24,11,10,NA,NA,3,5,89,NA,NA,NA,NA,21200314
010890101,3704,1491,78,22,0,0,100,NA,NA,NA,NA,NA,NA,34,30,6,72,23,4,0,27,NA,NA,1,11,73,NA,NA,NA,NA,284532710
010890102,1923,773,77,23,0,0,19,NA,NA,NA,NA,NA,NA,32,32,4,68,28,3,1,34,NA,NA,1,9,64,NA,NA,NA,NA,108839339
010890103,3930,1462,98,2,0,0,NA,NA,NA,NA,NA,NA,NA,23,21,4,68,28,3,1,20,NA,NA,3,8,75,NA,NA,NA,NA,160999726
010890104,4093,1596,88,12,0,0,0,NA,NA,NA,NA,NA,NA,22,17,1,70,28,1,0,25,NA,NA,5,8,73,NA,NA,NA,NA,166689933
010890105,3215,1445,57,43,0,0,NA,NA,NA,NA,NA,NA,NA,24,26,6,65,32,2,0,31,NA,NA,2,6,75,NA,NA,NA,NA,93407751
010890106,4180,1605,50,50,0,0,56,NA,NA,NA,NA,NA,NA,19,19,2,50,37,8,5,12,NA,NA,2,5,70,NA,NA,NA,NA,84470235
010890107,3769,1595,63,37,0,0,NA,NA,NA,NA,NA,NA,NA,23,23,4,55,39,4,2,24,NA,NA,1,4,73,NA,NA,NA,NA,124107966
010890108,2186,809,75,25,0,0,NA,NA,NA,NA,NA,NA,NA,21,20,5,61,33,5,0,11,NA,NA,1,3,73,NA,NA,NA,NA,63218745
010890109,3475,1306,80,19,0,0,47,NA,NA,NA,NA,NA,NA,15,14,5,64,31,4,1,26,NA,NA,3,7,72,NA,NA,NA,NA,170627154
010890110,4474,1862,80,19,0,0,NA,NA,NA,NA,NA,NA,NA,11,10,1,31,54,11,4,15,NA,NA,2,6,81,NA,NA,NA,NA,58358647
010890111,5010,1446,89,9,1,1,26,NA,NA,NA,NA,NA,NA,2,2,0,15,51,16,18,13,NA,NA,0,0,0,NA,NA,NA,NA,167230348
010890112,1062,473,23,77,0,0,NA,NA,NA,NA,NA,NA,NA,44,43,8,83,17,0,0,29,NA,NA,11,4,64,NA,NA,NA,NA,80695021
010890113,3392,1256,99,1,0,0,0,NA,NA,NA,NA,NA,NA,29,24,8,73,25,1,0,30,NA,NA,3,6,70,NA,NA,NA,NA,161313315
010890114,2925,1042,100,0,0,0,0,NA,NA,NA,NA,NA,NA,19,14,7,68,30,2,1,34,NA,NA,3,5,67,NA,NA,NA,NA,119331995
010970001,297,24,63,37,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,5,68,16,5,12,138,NA,NA,0,5,7,NA,NA,NA,NA,452379
010970002,2796,673,30,70,0,0,0,NA,NA,NA,NA,NA,NA,41,50,7,73,20,4,2,22,NA,NA,5,20,17,NA,NA,NA,NA,1502643
010970003,3130,1085,0,99,0,0,75,NA,NA,NA,NA,NA,NA,48,55,7,79,18,2,1,31,NA,NA,3,11,28,NA,NA,NA,NA,649254
01097000401,3532,1738,0,100,0,0,100,NA,NA,NA,NA,NA,NA,72,79,22,82,15,1,1,21,NA,NA,4,4,23,NA,NA,NA,NA,970362
01097000402,2150,1165,0,100,0,0,0,NA,NA,NA,NA,NA,NA,77,73,20,85,15,0,0,16,NA,NA,6,14,0,NA,NA,NA,NA,706929
010970005,5308,1883,1,99,0,0,70,NA,NA,NA,NA,NA,NA,39,42,7,72,22,3,2,21,NA,NA,6,10,50,NA,NA,NA,NA,2470782
010970006,4941,2416,2,98,0,0,95,NA,NA,NA,NA,NA,NA,54,59,11,68,29,2,1,24,NA,NA,6,4,44,NA,NA,NA,NA,2051467
01097000701,3965,1849,3,97,0,0,11,NA,NA,NA,NA,NA,NA,26,31,6,57,35,6,3,20,NA,NA,5,3,71,NA,NA,NA,NA,1307063
01097000702,4572,2034,4,96,0,0,70,NA,NA,NA,NA,NA,NA,22,21,4,57,31,9,3,12,NA,NA,3,5,75,NA,NA,NA,NA,1304824
010970008,7815,3431,8,92,0,0,84,NA,NA,NA,NA,NA,NA,24,25,5,52,35,9,4,9,NA,NA,4,4,69,NA,NA,NA,NA,3125613
01097000901,2676,582,95,4,0,0,88,NA,NA,NA,NA,NA,NA,3,4,1,28,50,12,9,16,NA,NA,4,13,48,NA,NA,NA,NA,1531825
01097000902,2527,477,99,1,0,0,88,NA,NA,NA,NA,NA,NA,6,7,3,47,40,8,5,18,NA,NA,3,9,59,NA,NA,NA,NA,1138338
01097000903,1741,334,98,2,0,0,0,NA,NA,NA,NA,NA,NA,10,9,1,40,50,7,3,13,NA,NA,6,10,62,NA,NA,NA,NA,732776
01097001001,1770,339,88,11,0,0,100,NA,NA,NA,NA,NA,NA,23,47,4,48,42,5,5,13,NA,NA,2,14,37,NA,NA,NA,NA,844033
01097001002,3845,1020,64,36,0,0,58,NA,NA,NA,NA,NA,NA,27,33,5,61,31,5,2,20,NA,NA,4,16,44,NA,NA,NA,NA,1638531
010970011,3487,1284,4,96,0,0,69,NA,NA,NA,NA,NA,NA,55,62,9,79,18,2,1,29,NA,NA,5,4,36,NA,NA,NA,NA,1323832
01097001201,3703,1876,1,99,0,0,100,NA,NA,NA,NA,NA,NA,51,55,15,78,20,2,0,22,NA,NA,5,8,31,NA,NA,NA,NA,2157406
01097001202,1870,538,53,46,0,0,48,NA,NA,NA,NA,NA,NA,50,51,9,73,25,1,1,38,NA,NA,6,13,39,NA,NA,NA,NA,22311320
01097001299,234,0,83,14,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,6,57,29,14,0,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
01097001301,1096,447,38,62,0,0,100,NA,NA,NA,NA,NA,NA,37,40,6,69,27,3,0,14,NA,NA,10,8,53,NA,NA,NA,NA,564481
01097001302,3779,1166,81,19,0,0,0,NA,NA,NA,NA,NA,NA,20,26,5,72,25,1,1,18,NA,NA,4,10,59,NA,NA,NA,NA,1924297
010970014,4209,1585,22,77,0,0,65,NA,NA,NA,NA,NA,NA,37,40,3,66,30,2,2,24,NA,NA,4,5,53,NA,NA,NA,NA,1754808
01097001501,2127,892,29,71,0,0,100,NA,NA,NA,NA,NA,NA,45,50,9,71,26,2,1,21,NA,NA,4,32,43,NA,NA,NA,NA,1207278
01097001502,1955,871,49,50,0,0,0,NA,NA,NA,NA,NA,NA,71,73,13,79,21,1,0,22,NA,NA,4,5,15,NA,NA,NA,NA,856065
010970016,346,196,99,1,0,0,NA,NA,NA,NA,NA,NA,NA,16,22,4,37,50,8,5,10,NA,NA,6,35,0,NA,NA,NA,NA,8303473
010970017,3168,1064,90,9,1,0,65,NA,NA,NA,NA,NA,NA,12,12,2,51,41,6,2,14,NA,NA,3,6,67,NA,NA,NA,NA,5880600
010970018,2517,1037,82,17,0,0,NA,NA,NA,NA,NA,NA,NA,13,11,1,58,37,4,1,10,NA,NA,4,9,79,NA,NA,NA,NA,5524866
01097001901,2333,943,95,5,0,0,0,NA,NA,NA,NA,NA,NA,14,14,4,59,38,1,2,17,NA,NA,3,7,79,NA,NA,NA,NA,7199957
01097001902,2823,1079,99,1,0,0,41,NA,NA,NA,NA,NA,NA,11,9,2,59,38,1,1,24,NA,NA,3,6,77,NA,NA,NA,NA,6268523
010970020,1804,620,94,6,0,0,100,NA,NA,NA,NA,NA,NA,10,11,1,52,35,8,5,16,NA,NA,2,9,84,NA,NA,NA,NA,11050133
010970021,4592,1865,100,0,0,0,100,NA,NA,NA,NA,NA,NA,3,4,1,42,52,6,1,13,NA,NA,2,4,82,NA,NA,NA,NA,4529132
010970022,3038,1023,99,0,0,0,0,NA,NA,NA,NA,NA,NA,4,6,1,45,52,3,1,11,NA,NA,2,7,77,NA,NA,NA,NA,2884976
01097002301,3071,935,98,2,0,0,9,NA,NA,NA,NA,NA,NA,10,10,2,45,52,1,2,18,NA,NA,3,5,60,NA,NA,NA,NA,1595812
01097002302,2558,937,81,19,0,0,96,NA,NA,NA,NA,NA,NA,27,28,5,47,48,2,3,12,NA,NA,3,14,77,NA,NA,NA,NA,1750268
010970024,4194,1063,96,4,0,0,7,NA,NA,NA,NA,NA,NA,12,18,2,57,39,2,1,8,NA,NA,3,5,62,NA,NA,NA,NA,2469276
01097002501,4545,945,99,0,0,0,71,NA,NA,NA,NA,NA,NA,10,9,1,35,54,7,4,18,NA,NA,2,6,69,NA,NA,NA,NA,2944413
01097002502,3432,700,99,1,0,0,18,NA,NA,NA,NA,NA,NA,5,6,1,31,49,11,10,6,NA,NA,1,6,57,NA,NA,NA,NA,2332518
010970026,4273,1687,72,28,0,0,84,NA,NA,NA,NA,NA,NA,30,29,9,73,24,2,2,27,NA,NA,3,9,61,NA,NA,NA,NA,4060940
010970027,3428,1156,68,32,0,0,NA,NA,NA,NA,NA,NA,NA,22,29,7,67,30,3,0,10,NA,NA,5,8,66,NA,NA,NA,NA,3136159
010970028,5491,1644,100,0,0,0,0,NA,NA,NA,NA,NA,NA,6,6,1,35,51,9,5,14,NA,NA,2,3,61,NA,NA,NA,NA,3526926
010970029,3648,1298,100,0,0,0,81,NA,NA,NA,NA,NA,NA,5,4,0,32,50,12,6,6,NA,NA,2,2,79,NA,NA,NA,NA,4263840
010970030,2522,898,98,1,0,0,68,NA,NA,NA,NA,NA,NA,4,4,3,31,58,11,0,15,NA,NA,2,4,86,NA,NA,NA,NA,9834837
010970031,4905,1957,97,3,0,0,0,NA,NA,NA,NA,NA,NA,7,6,1,22,55,15,8,7,NA,NA,2,3,91,NA,NA,NA,NA,6247827
01097003201,2222,788,100,0,0,0,100,NA,NA,NA,NA,NA,NA,3,5,1,24,52,18,7,5,NA,NA,1,14,55,NA,NA,NA,NA,4757559
01097003202,3451,1432,98,2,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,1,25,62,10,3,6,NA,NA,2,1,83,NA,NA,NA,NA,1886728
01097003203,2743,1009,100,0,0,0,33,NA,NA,NA,NA,NA,NA,0,0,0,25,58,11,6,5,NA,NA,2,2,78,NA,NA,NA,NA,2382499
01097003301,1413,545,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,2,1,12,55,21,12,0,NA,NA,1,6,73,NA,NA,NA,NA,2219578
01097003302,3645,1082,95,4,0,0,23,NA,NA,NA,NA,NA,NA,6,5,1,21,50,17,11,4,NA,NA,1,4,77,NA,NA,NA,NA,5050766
01097003401,1323,532,99,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,4,1,55,37,4,4,25,NA,NA,0,5,76,NA,NA,NA,NA,5977906
01097003402,2255,942,99,0,1,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,36,55,6,3,8,NA,NA,1,3,84,NA,NA,NA,NA,6264046
